"Name" "Mac Adresse" "Entfernung" "Zeit in ms" "RSSI" "Nordic chip" "Wasserdicht" "On/Off Button"
"1196" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "6598" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1197" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "6774" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1198" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "6928" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1199" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "6930" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1200" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "7532" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1201" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "7534" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1202" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "7856" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1203" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "7858" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1204" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "8020" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1205" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "8022" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1206" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "8188" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1207" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "9140" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1208" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "9534" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1209" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "9536" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1210" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "10412" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1211" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "10894" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1212" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "11796" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1213" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "11798" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1214" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "12702" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1215" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "12704" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1216" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "13508" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1217" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "13510" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1218" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "15440" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1219" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "15614" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1220" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "15616" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1221" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "16176" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1222" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "16672" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1223" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "17008" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1224" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "17550" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1225" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "17636" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1226" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "18008" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1227" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "18894" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1228" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "19876" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1229" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "20282" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1230" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "20436" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1231" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "20602" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1232" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "20742" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1233" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "22128" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1234" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "22362" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1235" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "22850" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1236" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "22998" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1237" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "23000" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1238" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "23234" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1239" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "23924" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1240" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "24310" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1241" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "24458" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1242" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "24904" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1243" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "25052" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1244" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "25118" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1245" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "25120" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1246" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "25282" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1247" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "25284" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1248" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "27596" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1249" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "27748" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1250" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "29042" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1251" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "29374" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1252" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "29856" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1253" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "32778" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1254" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "32780" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1255" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "32928" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1256" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "33078" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1257" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "33080" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1258" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "33212" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1259" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "33214" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1260" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "34174" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1261" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "34176" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1262" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "34336" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1263" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "35102" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1264" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "35104" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1265" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "35228" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1266" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "35230" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1267" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "35364" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1268" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "35366" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1269" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "35488" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1270" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "35490" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1271" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "36162" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1272" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "36556" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1273" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "36766" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1274" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "36768" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1275" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "36920" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1276" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "37616" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1277" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "37618" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1278" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "38038" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1279" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "38040" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1280" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "38318" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1281" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "38604" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1282" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "38606" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1283" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "38812" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1284" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "39014" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1285" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "39142" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1286" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "40916" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1287" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "40918" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1288" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "41054" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1289" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "41056" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1290" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "41354" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1291" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "41624" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1292" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "43094" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1293" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "43258" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1294" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "44338" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1295" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "44542" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1296" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "44544" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1297" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "44618" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1298" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "44620" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1299" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "45480" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1300" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "45482" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1301" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "45738" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1302" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "45740" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1303" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "45898" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1304" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "45900" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1305" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "46830" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1306" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "46832" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1307" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "46972" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1308" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "47114" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1309" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "47116" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1310" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "47700" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1311" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "47702" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1312" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "48110" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1313" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "48278" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1314" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "48420" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1315" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "48750" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1316" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "48912" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1317" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "48914" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1318" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "49464" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1319" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "49466" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1320" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "49552" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1321" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "49772" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1322" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "50244" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1323" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "50318" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1324" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "50402" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1325" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "50564" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1326" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "50708" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1327" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "50866" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1328" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "51588" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1329" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "52236" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1330" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "52324" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1331" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "52772" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1332" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "52774" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1333" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "53494" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1334" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "54198" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1335" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "54200" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1336" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "54656" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1337" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "54734" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1338" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "55016" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1339" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "55734" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1340" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "55736" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1341" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "55842" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1342" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "55844" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1343" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "56378" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1344" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "57204" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1345" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "58864" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1346" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "58866" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1347" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "58954" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1348" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "59154" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1349" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "59156" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1350" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "59328" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1351" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "59408" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1352" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "59410" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1353" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "59594" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1354" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "60044" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1355" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "62500" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1356" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "62502" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1357" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "62580" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1358" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "62582" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1359" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "62784" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1360" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "62786" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1361" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "63162" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1362" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "63164" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1363" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "63710" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1364" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "63712" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1365" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "64118" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1366" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "64286" "-65" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1367" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "8" "-64" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1368" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "10" "-64" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1369" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "188" "-64" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1370" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "608" "-64" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1371" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "998" "-64" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1372" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "1000" "-64" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1373" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "1434" "-64" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1374" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "1436" "-64" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1375" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "1530" "-64" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1376" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "1840" "-64" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1377" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "1842" "-64" "BLE 4.0 chip nicht bekannt" "nein" "nein"
"1378" "Gigaset-keeper" "7C:2F:80:C2:6E:4F" "0.5 m" "1930" "-64" "BLE 4.0 chip nicht bekannt" "nein" "nein"
