"Name" "Mac Adresse" "Entfernung" "Zeit in ms" "RSSI" "Nordic chip" "Wasserdicht" "On/Off Button"
"208" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "61946" "-35" "nicht bekannt" "nein" "nein"
"209" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "62056" "-35" "nicht bekannt" "nein" "nein"
"210" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "62534" "-35" "nicht bekannt" "nein" "nein"
"211" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "62732" "-35" "nicht bekannt" "nein" "nein"
"212" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "65170" "-35" "nicht bekannt" "nein" "nein"
"213" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "65480" "-35" "nicht bekannt" "nein" "nein"
"214" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "1216" "-34" "nicht bekannt" "nein" "nein"
"215" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "3534" "-34" "nicht bekannt" "nein" "nein"
"216" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "4704" "-34" "nicht bekannt" "nein" "nein"
"217" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "5190" "-34" "nicht bekannt" "nein" "nein"
"218" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "5720" "-34" "nicht bekannt" "nein" "nein"
"219" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "7910" "-34" "nicht bekannt" "nein" "nein"
"220" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "9920" "-34" "nicht bekannt" "nein" "nein"
"221" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "10674" "-34" "nicht bekannt" "nein" "nein"
"222" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "13282" "-34" "nicht bekannt" "nein" "nein"
"223" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "13764" "-34" "nicht bekannt" "nein" "nein"
"224" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "14128" "-34" "nicht bekannt" "nein" "nein"
"225" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "14230" "-34" "nicht bekannt" "nein" "nein"
"226" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "15610" "-34" "nicht bekannt" "nein" "nein"
"227" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "16116" "-34" "nicht bekannt" "nein" "nein"
"228" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "17298" "-34" "nicht bekannt" "nein" "nein"
"229" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "17704" "-34" "nicht bekannt" "nein" "nein"
"230" "Estimote_Lila" "EC:94:19:54:21:2F" "0 m" "22260" "-34" "nicht bekannt" "nein" "nein"
